accession,model_name,embedding_type_id,layer_index,go_id,category,evidence_code,go_description,distance,protein_id,organism,gene_name,support_count,reliability_index,collapsed_support,n_collapsed_terms,collapsed_terms,identity,similarity,alignment_score,gaps_percentage,alignment_length,length_query,length_reference,distance_metric,distance_threshold,model_support,n_models_total,model_consistency,layer_support,n_layers_model,layer_support_norm,support_count_norm,collapsed_support_norm,alignment_norm,score,best_model,best_layer,score_global
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0031965,C,IDA,nuclear membrane,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,1,1,GO:0016020,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.231806,0.30056096000000004,Ankh3-Large,24,0.30056096000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0031996,F,IPI,thioesterase binding,0.0031,ADA2A_HUMAN,Homo sapiens (Human).,ADRA2A {ECO:0000312|HGNC:HGNC:281},1,0.9969,0,0,,16.1479,27.821,33,39.6887,514,359,465,cosine,0,4,5,0.8,3,4,0.75,0.1,0.0,0.2198445,0.45867912,ESM3c,18,0.45867912
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0032027,F,IDA,myosin light chain binding,0.0004,CXCR4_HUMAN,Homo sapiens (Human).,CXCR4,1,0.9996,0,0,,32.0755,50.4043,450,8.3558,371,359,352,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.41239899999999996,0.5619198400000001,Prost-T5,12,0.5619198400000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0032467,P,IMP,positive regulation of cytokinesis,0.0016,DRD2_HUMAN,Homo sapiens (Human).,DRD2,1,0.9984,0,0,,18.75,31.0547,83,43.3594,512,359,443,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.2490235,0.5355877600000001,ESM3c,18,0.5355877600000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,28,GO:0032469,P,IDA,endoplasmic reticulum calcium ion homeostasis,0.0064,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.9936,2,1,GO:0006874,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.2,0.21586299999999997,0.40951408000000006,ESM,28,0.40951408000000006
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prot-T5,3,24,GO:0032717,P,IGI,negative regulation of interleukin-8 production,0.004,TLR6_HUMAN,Homo sapiens (Human).,TLR6,1,0.996,0,0,,12.0452,20.9536,-334,55.0816,797,359,796,cosine,0,3,5,0.6,1,4,0.25,0.1,0.0,0.164994,0.33775904,Prot-T5,24,0.33775904
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0032720,P,IDA,negative regulation of tumor necrosis factor production,0.0103,ACHA7_HUMAN,Homo sapiens (Human).,CHRNA7 {ECO:0000312|HGNC:HGNC:1960},1,0.9897,0,0,,15.6371,29.9228,-133,33.7838,518,359,502,cosine,0,2,5,0.4,1,4,0.25,0.1,0.0,0.2277995,0.31479992,Prost-T5,12,0.31479992
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,20,GO:0032755,P,IDA,positive regulation of interleukin-6 production,0.0058,PAR1_HUMAN,Homo sapiens (Human).,F2R {ECO:0000312|HGNC:HGNC:3537},1,0.9942,4,3,"GO:0001819, GO:0010468, GO:0010628",21.9457,40.724,261,22.6244,442,359,425,cosine,0,5,5,1.0,4,4,1.0,0.1,0.4,0.3133485,0.60920776,Prost-T5,20,0.60920776
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,20,GO:0032757,P,IDA,positive regulation of interleukin-8 production,0.0058,PAR1_HUMAN,Homo sapiens (Human).,F2R {ECO:0000312|HGNC:HGNC:3537},1,0.9942,4,3,"GO:0001819, GO:0010468, GO:0010628",21.9457,40.724,261,22.6244,442,359,425,cosine,0,5,5,1.0,4,4,1.0,0.1,0.4,0.3133485,0.60920776,Prost-T5,20,0.60920776
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,20,GO:0032760,P,IGI,positive regulation of tumor necrosis factor production,0.0091,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.9909,4,3,"GO:0001819, GO:0010468, GO:0010628",15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.4,0.21586299999999997,0.44108208,Prost-T5,20,0.44108208
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,24,GO:0032795,F,IDA,heterotrimeric G-protein binding,0.0054,DRD2_HUMAN,Homo sapiens (Human).,DRD2,2,0.9946,1,1,GO:0044877,18.75,31.0547,83,43.3594,512,359,443,cosine,0,5,5,1.0,4,4,1.0,0.2,0.1,0.2490235,0.56697976,ESM3c,24,0.56697976
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0032870,P,IGI,cellular response to hormone stimulus,0.0031,ADA2A_HUMAN,Homo sapiens (Human).,ADRA2A {ECO:0000312|HGNC:HGNC:281},1,0.9969,0,0,,16.1479,27.821,33,39.6887,514,359,465,cosine,0,4,5,0.8,3,4,0.75,0.1,0.0,0.2198445,0.45867912,ESM3c,18,0.45867912
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0032967,P,IDA,positive regulation of collagen biosynthetic process,0.0014,PAR1_HUMAN,Homo sapiens (Human).,F2R {ECO:0000312|HGNC:HGNC:3537},1,0.9986,0,0,,21.9457,40.724,261,22.6244,442,359,425,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.3133485,0.54591176,Prost-T5,12,0.54591176
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0033116,C,TAS,endoplasmic reticulum-Golgi intermediate compartment membrane,0.0098,TAP2_HUMAN,Homo sapiens (Human).,"TAP2 {ECO:0000303|PubMed:10605026, ECO:0000312|HGNC:HGNC:44}",1,0.9902,1,1,GO:0016020,11.8669,22.2865,-272,48.7699,691,359,686,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.170767,0.28975471999999997,ESM3c,18,0.28975471999999997
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,40,GO:0033162,C,IDA,melanosome membrane,0.0042,TPC2_HUMAN,Homo sapiens (Human).,TPCN2 {ECO:0000312|HGNC:HGNC:20820},1,0.9958,1,1,GO:0016020,13.7255,22.8758,-269,54.7712,765,359,752,cosine,0,3,5,0.6,2,4,0.5,0.1,0.1,0.18300650000000002,0.39660904,Ankh3-Large,40,0.39660904
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0033212,P,IDA,iron import into cell,0.0019,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.9981,2,2,"GO:0006826, GO:0006879",15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.2,0.2225085,0.52329736,Ankh3-Large,32,0.52329736
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0033300,F,EXP,dehydroascorbic acid transmembrane transporter activity,0.0025,GTR1_HUMAN,Homo sapiens (Human).,SLC2A1 {ECO:0000312|HGNC:HGNC:11005},1,0.9975,0,0,,16.1355,31.0757,-69,30.4781,502,359,492,cosine,0,5,5,1.0,2,4,0.5,0.1,0.0,0.236056,0.45336896000000004,Ankh3-Large,32,0.45336896000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0033326,P,IEP,cerebrospinal fluid secretion,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,0,0,,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231806,0.28456096000000003,Ankh3-Large,24,0.28456096000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0034121,P,IGI,regulation of toll-like receptor signaling pathway,0.0567,CD36_HUMAN,Homo sapiens (Human).,CD36,1,0.9433,0,0,,15.8416,30.297,-142,35.4455,505,359,472,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.230693,0.27583888,ESM,33,0.27583888
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prot-T5,3,24,GO:0034136,P,IGI,negative regulation of toll-like receptor 2 signaling pathway,0.004,TLR6_HUMAN,Homo sapiens (Human).,TLR6,1,0.996,0,0,,12.0452,20.9536,-334,55.0816,797,359,796,cosine,0,3,5,0.6,1,4,0.25,0.1,0.0,0.164994,0.33775904,Prot-T5,24,0.33775904
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:0034205,P,IDA,amyloid-beta formation,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,2,2,"GO:0042982, GO:0042987",15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.2,0.21586299999999997,0.41005808000000005,ESM3c,35,0.41005808000000005
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0034220,P,IDA,monoatomic ion transmembrane transport,0.0103,ACHA7_HUMAN,Homo sapiens (Human).,CHRNA7 {ECO:0000312|HGNC:HGNC:1960},1,0.9897,0,0,,15.6371,29.9228,-133,33.7838,518,359,502,cosine,0,2,5,0.4,1,4,0.25,0.1,0.0,0.2277995,0.31479992,Prost-T5,12,0.31479992
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0034383,P,IMP,low-density lipoprotein particle clearance,0.0567,CD36_HUMAN,Homo sapiens (Human).,CD36,1,0.9433,0,0,,15.8416,30.297,-142,35.4455,505,359,472,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.230693,0.27583888,ESM,33,0.27583888
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0034599,P,IDA,cellular response to oxidative stress,0.0019,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.9981,0,0,,15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.0,0.2225085,0.49129736,Ankh3-Large,32,0.49129736
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0034644,P,IDA,cellular response to UV,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,0,0,,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231806,0.28456096000000003,Ankh3-Large,24,0.28456096000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0034703,C,IDA,cation channel complex,0.0103,ACHA7_HUMAN,Homo sapiens (Human).,CHRNA7 {ECO:0000312|HGNC:HGNC:1960},1,0.9897,1,1,GO:0032991,15.6371,29.9228,-133,33.7838,518,359,502,cosine,0,2,5,0.4,1,4,0.25,0.1,0.1,0.2277995,0.33079992,Prost-T5,12,0.33079992
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,40,GO:0034755,P,IDA,iron ion transmembrane transport,0.003,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.997,2,2,"GO:0006826, GO:0034220",15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.2,0.2225085,0.52312136,Ankh3-Large,40,0.52312136
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0034776,P,IDA,response to histamine,0.0016,DRD2_HUMAN,Homo sapiens (Human).,DRD2,1,0.9984,0,0,,18.75,31.0547,83,43.3594,512,359,443,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.2490235,0.5355877600000001,ESM3c,18,0.5355877600000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0035094,P,IDA,response to nicotine,0.0103,ACHA7_HUMAN,Homo sapiens (Human).,CHRNA7 {ECO:0000312|HGNC:HGNC:1960},1,0.9897,0,0,,15.6371,29.9228,-133,33.7838,518,359,502,cosine,0,2,5,0.4,1,4,0.25,0.1,0.0,0.2277995,0.31479992,Prost-T5,12,0.31479992
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0035355,C,IDA,Toll-like receptor 2-Toll-like receptor 6 protein complex,0.0541,TLR6_HUMAN,Homo sapiens (Human).,TLR6,1,0.9459,3,2,"GO:0032991, GO:0043235",12.0452,20.9536,-334,55.0816,797,359,796,cosine,0,3,5,0.6,1,4,0.25,0.1,0.3,0.164994,0.3777430399999999,ESM,33,0.3777430399999999
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0035377,P,IDA,transepithelial water transport,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,2,1,GO:0006833,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.2,0.231806,0.31656096,Ankh3-Large,24,0.31656096
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0035378,P,IDA,carbon dioxide transmembrane transport,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,1,1,GO:0015670,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.231806,0.30056096000000004,Ankh3-Large,24,0.30056096000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0035379,F,IDA,carbon dioxide transmembrane transporter activity,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,1,1,GO:0022857,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.231806,0.30056096000000004,Ankh3-Large,24,0.30056096000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0035567,P,IMP,non-canonical Wnt signaling pathway,0.0071,FZD7_HUMAN,Homo sapiens (Human).,FZD7,1,0.9929,2,2,"GO:0007165, GO:0007166",15.8163,25.8503,-174,41.3265,588,359,574,cosine,0,4,5,0.8,2,4,0.5,0.1,0.2,0.208333,0.4481972800000001,Prost-T5,12,0.4481972800000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,28,GO:0035577,C,TAS,azurophil granule membrane,0.0064,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.9936,3,2,"GO:0005765, GO:0016020",15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.3,0.21586299999999997,0.42551407999999996,ESM,28,0.42551407999999996
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0035579,C,TAS,specific granule membrane,0.0005,FPR2_HUMAN,Homo sapiens (Human).,FPR2,2,0.9995,2,2,"GO:0016020, GO:0030667",29.0323,50.2688,406,9.1398,372,359,351,cosine,0,5,5,1.0,4,4,1.0,0.2,0.2,0.3965055,0.6073608800000001,ESM3c,18,0.6073608800000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0035663,F,IPI,Toll-like receptor 2 binding,0.0541,TLR6_HUMAN,Homo sapiens (Human).,TLR6,1,0.9459,3,2,"GO:0005102, GO:0035325",12.0452,20.9536,-334,55.0816,797,359,796,cosine,0,3,5,0.6,1,4,0.25,0.1,0.3,0.164994,0.3777430399999999,ESM,33,0.3777430399999999
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,40,GO:0035725,P,IDA,sodium ion transmembrane transport,0.0042,TPC2_HUMAN,Homo sapiens (Human).,TPCN2 {ECO:0000312|HGNC:HGNC:20820},1,0.9958,1,1,GO:0034220,13.7255,22.8758,-269,54.7712,765,359,752,cosine,0,3,5,0.6,2,4,0.5,0.1,0.1,0.18300650000000002,0.39660904,Ankh3-Large,40,0.39660904
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,40,GO:0036020,C,IDA,endolysosome membrane,0.0042,TPC2_HUMAN,Homo sapiens (Human).,TPCN2 {ECO:0000312|HGNC:HGNC:20820},1,0.9958,4,3,"GO:0005765, GO:0010008, GO:0016020",13.7255,22.8758,-269,54.7712,765,359,752,cosine,0,3,5,0.6,2,4,0.5,0.1,0.4,0.18300650000000002,0.44460903999999996,Ankh3-Large,40,0.44460903999999996
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0036126,C,IDA,sperm flagellum,0.01,HVCN1_HUMAN,Homo sapiens (Human).,"HVCN1 {ECO:0000303|PubMed:20037153, ECO:0000312|HGNC:HGNC:28240}",1,0.99,1,1,GO:0005929,15.7895,30.0,-77,33.6842,380,359,273,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.2289475,0.2990316,ESM3c,18,0.2990316
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0038060,P,IDA,nitric oxide-cGMP-mediated signaling,0.0567,CD36_HUMAN,Homo sapiens (Human).,CD36,1,0.9433,4,3,"GO:0007165, GO:0019934, GO:0035556",15.8416,30.297,-142,35.4455,505,359,472,cosine,0,1,5,0.2,1,4,0.25,0.1,0.4,0.230693,0.33983888,ESM,33,0.33983888
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,24,GO:0038094,P,IDA,Fc-gamma receptor signaling pathway,0.0409,FCG2B_HUMAN,Homo sapiens (Human).,FCGR2B,1,0.9591,2,2,"GO:0002768, GO:0007166",16.5803,29.7927,-98,26.6839,386,359,310,cosine,0,1,5,0.2,1,4,0.25,0.1,0.2,0.231865,0.31055439999999995,ESM3c,24,0.31055439999999995
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prot-T5,3,24,GO:0038124,P,IDA,toll-like receptor TLR6,0.004,TLR6_HUMAN,Homo sapiens (Human).,TLR6,1,0.996,3,2,"GO:0007165, GO:0045089",12.0452,20.9536,-334,55.0816,797,359,796,cosine,0,3,5,0.6,1,4,0.25,0.1,0.3,0.164994,0.38575903999999994,Prot-T5,24,0.38575903999999994
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0038147,F,IDA,C-X-C motif chemokine 12 receptor activity,0.0004,CXCR4_HUMAN,Homo sapiens (Human).,CXCR4,1,0.9996,6,4,"GO:0004888, GO:0004930, GO:0004950, GO:0038023",32.0755,50.4043,450,8.3558,371,359,352,cosine,0,5,5,1.0,4,4,1.0,0.1,0.6,0.41239899999999996,0.6579198400000001,Prost-T5,12,0.6579198400000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0038160,P,IDA,CXCL12-activated CXCR4 signaling pathway,0.0004,CXCR4_HUMAN,Homo sapiens (Human).,CXCR4,1,0.9996,5,3,"GO:0007165, GO:0007166, GO:0007186",32.0755,50.4043,450,8.3558,371,359,352,cosine,0,5,5,1.0,4,4,1.0,0.1,0.5,0.41239899999999996,0.6419198400000001,Prost-T5,12,0.6419198400000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0042166,F,IDA,acetylcholine binding,0.0103,ACHA7_HUMAN,Homo sapiens (Human).,CHRNA7 {ECO:0000312|HGNC:HGNC:1960},1,0.9897,0,0,,15.6371,29.9228,-133,33.7838,518,359,502,cosine,0,2,5,0.4,1,4,0.25,0.1,0.0,0.2277995,0.31479992,Prost-T5,12,0.31479992
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:0042307,P,IMP,positive regulation of protein import into nucleus,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,0,0,,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.0,0.21586299999999997,0.37805808,ESM3c,35,0.37805808
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:0042325,P,IDA,regulation of phosphorylation,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,0,0,,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.0,0.21586299999999997,0.37805808,ESM3c,35,0.37805808
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0042327,P,IDA,positive regulation of phosphorylation,0.0071,FZD7_HUMAN,Homo sapiens (Human).,FZD7,1,0.9929,0,0,,15.8163,25.8503,-174,41.3265,588,359,574,cosine,0,4,5,0.8,2,4,0.5,0.1,0.0,0.208333,0.41619728000000006,Prost-T5,12,0.41619728000000006
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0042383,C,IDA,sarcolemma,0.0032,AQP4_HUMAN,Homo sapiens (Human).,AQP4,2,0.9968,10,2,"GO:0005886, GO:0016020",15.544,28.7565,-74,23.3161,386,359,323,cosine,0,1,5,0.2,1,4,0.25,0.2,1.0,0.2215025,0.4589284,Ankh3-Large,24,0.4589284
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0042417,P,IC,dopamine metabolic process,0.0016,DRD2_HUMAN,Homo sapiens (Human).,DRD2,1,0.9984,0,0,,18.75,31.0547,83,43.3594,512,359,443,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.2490235,0.5355877600000001,ESM3c,18,0.5355877600000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0042476,P,IEP,odontogenesis,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,1,1,GO:0009653,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.231806,0.30056096000000004,Ankh3-Large,24,0.30056096000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prot-T5,3,24,GO:0042496,P,IDA,detection of diacyl bacterial lipopeptide,0.004,TLR6_HUMAN,Homo sapiens (Human).,TLR6,1,0.996,0,0,,12.0452,20.9536,-334,55.0816,797,359,796,cosine,0,3,5,0.6,1,4,0.25,0.1,0.0,0.164994,0.33775904,Prot-T5,24,0.33775904
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:0042500,F,IDA,"aspartic endopeptidase activity, intramembrane cleaving",0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,1,1,GO:0004175,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.1,0.21586299999999997,0.39405808000000003,ESM3c,35,0.39405808000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0042554,P,IDA,superoxide anion generation,0.0023,NOX1_HUMAN,Homo sapiens (Human).,NOX1 {ECO:0000312|HGNC:HGNC:7889},1,0.9977,0,0,,16.4931,28.6458,-150,39.7569,576,359,564,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.2256945,0.53174312,Ankh3-Large,32,0.53174312
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0042593,P,IMP,glucose homeostasis,0.0031,ADA2A_HUMAN,Homo sapiens (Human).,ADRA2A {ECO:0000312|HGNC:HGNC:281},1,0.9969,0,0,,16.1479,27.821,33,39.6887,514,359,465,cosine,0,4,5,0.8,3,4,0.75,0.1,0.0,0.2198445,0.45867912,ESM3c,18,0.45867912
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0042605,F,IDA,peptide antigen binding,0.0098,TAP2_HUMAN,Homo sapiens (Human).,"TAP2 {ECO:0000303|PubMed:10605026, ECO:0000312|HGNC:HGNC:44}",1,0.9902,0,0,,11.8669,22.2865,-272,48.7699,691,359,686,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.170767,0.27375471999999995,ESM3c,18,0.27375471999999995
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0042666,P,IMP,negative regulation of ectodermal cell fate specification,0.0071,FZD7_HUMAN,Homo sapiens (Human).,FZD7,1,0.9929,0,0,,15.8163,25.8503,-174,41.3265,588,359,574,cosine,0,4,5,0.8,2,4,0.5,0.1,0.0,0.208333,0.41619728000000006,Prost-T5,12,0.41619728000000006
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0042742,P,IDA,defense response to bacterium,0.0005,FPR2_HUMAN,Homo sapiens (Human).,FPR2,1,0.9995,0,0,,29.0323,50.2688,406,9.1398,372,359,351,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.3965055,0.5593608800000001,ESM3c,18,0.5593608800000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0042743,P,IDA,hydrogen peroxide metabolic process,0.0023,NOX1_HUMAN,Homo sapiens (Human).,NOX1 {ECO:0000312|HGNC:HGNC:7889},1,0.9977,0,0,,16.4931,28.6458,-150,39.7569,576,359,564,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.2256945,0.53174312,Ankh3-Large,32,0.53174312
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0042802,F,IPI,identical protein binding,0.0017,NTR1_HUMAN,Homo sapiens (Human).,NTSR1,4,0.9983,0,0,,21.659,37.0968,156,20.9677,434,359,418,cosine,0,5,5,1.0,4,4,1.0,0.4,0.0,0.293779,0.59073264,Ankh3-Large,24,0.59073264
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0042803,F,IDA,protein homodimerization activity,0.0031,ADA2A_HUMAN,Homo sapiens (Human).,ADRA2A {ECO:0000312|HGNC:HGNC:281},2,0.9969,3,1,GO:0042802,16.1479,27.821,33,39.6887,514,359,465,cosine,0,4,5,0.8,3,4,0.75,0.2,0.3,0.2198445,0.52267912,ESM3c,18,0.52267912
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0042813,F,IDA,Wnt receptor activity,0.0071,FZD7_HUMAN,Homo sapiens (Human).,FZD7,1,0.9929,2,2,"GO:0004888, GO:0038023",15.8163,25.8503,-174,41.3265,588,359,574,cosine,0,4,5,0.8,2,4,0.5,0.1,0.2,0.208333,0.4481972800000001,Prost-T5,12,0.4481972800000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0042824,C,IDA,MHC class I peptide loading complex,0.0098,TAP2_HUMAN,Homo sapiens (Human).,"TAP2 {ECO:0000303|PubMed:10605026, ECO:0000312|HGNC:HGNC:44}",1,0.9902,1,1,GO:0032991,11.8669,22.2865,-272,48.7699,691,359,686,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.170767,0.28975471999999997,ESM3c,18,0.28975471999999997
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0042825,C,IDA,TAP complex,0.0098,TAP2_HUMAN,Homo sapiens (Human).,"TAP2 {ECO:0000303|PubMed:10605026, ECO:0000312|HGNC:HGNC:44}",1,0.9902,1,1,GO:0032991,11.8669,22.2865,-272,48.7699,691,359,686,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.170767,0.28975471999999997,ESM3c,18,0.28975471999999997
